Class,class_num,Species,CHM,GreenVariance,GreenSkewness,GreenEntropy,GreenBand2,BlueBand3,RedBand1
invasive annual,6,unknown,-2.5450883,5.4125075,-0.2719813,5.4125075,193,169,200
invasive annual,6,unknown,-1.2057678,5.4137473,-0.3942797,5.4137473,171,151,182
invasive annual,6,unknown,-2.0994775,5.4134903,-0.2005166,5.4134903,163,141,175
invasive annual,6,unknown,-1.1523885,5.4142594,-0.1533014,5.4142594,193,175,204
invasive annual,6,unknown,-3.0850322,5.4141135,-0.2470325,5.4141135,168,150,176
invasive annual,6,unknown,1.7952245,5.4136858,-0.0280396,5.4136858,182,159,197
invasive annual,6,unknown,-5.1245799,5.4108539,0.657366,5.4108539,167,140,181
invasive annual,6,unknown,3.841769,5.4137554,0.1246042,5.4137554,163,142,172
invasive annual,6,unknown,5.1818047,5.4125347,-0.7201048,5.4125347,170,149,185
invasive annual,6,unknown,-1.499474,5.4137883,0.3240578,5.4137883,158,137,166
invasive annual,6,unknown,1.8731035,5.4145498,0.1967675,5.4145498,166,147,180
invasive annual,6,unknown,-0.78714,5.412745,-0.0840613,5.412745,193,176,202
invasive annual,6,unknown,1.173288,5.4150524,-0.1331577,5.4150524,187,168,200
invasive annual,6,unknown,0.2682216,5.4125051,0.0740583,5.4125051,184,162,195
invasive annual,6,unknown,-2.7896614,5.4133658,0.140819,5.4133658,180,158,191
invasive annual,6,unknown,0.2508105,5.4112239,-0.5888866,5.4112239,188,169,201
invasive annual,6,unknown,3.0270829,5.4122362,-0.7935488,5.4122362,189,177,201
sens. perennial,5,unknown,-2.2789505,5.4107418,0.4882618,5.4107418,185,146,200
sens. perennial,5,unknown,-10.4207439,5.4134493,-0.407525,5.4134493,172,139,192
sens. perennial,5,unknown,0.0300551,5.4095516,0.4901276,5.4095516,180,149,195
sens. perennial,5,unknown,3.4051201,5.4127922,0.0849356,5.4127922,190,167,206
sens. perennial,5,unknown,2.682651,5.4125109,-0.2377763,5.4125109,182,154,197
sens. perennial,5,unknown,-1.889689,5.4139247,0.0958179,5.4139247,175,138,192
sens. perennial,5,unknown,0.604536,5.4139428,-0.5886579,5.4139428,222,192,239
sens. perennial,5,unknown,-0.9814667,5.4129448,0.4408678,5.4129448,202,171,216
sens. perennial,5,unknown,-19.2209301,5.4136848,-0.1594672,5.4136848,196,170,208
sens. perennial,5,unknown,1.5155874,5.4132419,0.1781064,5.4132419,191,158,205
sens. perennial,5,unknown,-16.6825085,5.4132075,0.1740691,5.4132075,185,157,199
sens. perennial,5,unknown,0.6472813,5.4122949,0.1561707,5.4122949,194,161,209
sens. perennial,5,unknown,1.048768,5.4135222,-0.1762287,5.4135222,194,160,210
sens. perennial,5,unknown,-4.4510808,5.4133291,0.0585051,5.4133291,183,156,197
sens. perennial,5,unknown,-6.2829061,5.4119358,-0.05059,5.4119358,161,123,181
sens. perennial,5,unknown,-3.182888,5.413506,-0.1712947,5.413506,183,155,199
sens. perennial,5,unknown,-16.4922123,5.4139333,-0.5177119,5.4139333,213,182,235
sens. perennial,5,unknown,-5.2142487,5.4132915,-0.2281013,5.4132915,204,168,222
sens. perennial,5,unknown,2.0810845,5.4080811,-0.1192319,5.4080811,160,126,180
sens. perennial,5,unknown,1.395968,5.4136586,-0.2634999,5.4136586,214,188,226
sens. perennial,5,unknown,-19.0451832,5.4134908,0.0451202,5.4134908,207,170,227
sens. perennial,5,unknown,-5.6659322,5.4137273,-0.5667703,5.4137273,221,190,236
sens. perennial,5,unknown,-20.005434,5.4115696,-0.7549648,5.4115696,188,158,203
sens. perennial,5,unknown,-21.0839787,5.4137564,-0.3347668,5.4137564,215,185,232
sens. perennial,5,unknown,-14.6082516,5.4132886,-0.0019925,5.4132886,163,135,180
sens. perennial,5,unknown,3.88942,5.4090395,-0.55827,5.4090395,169,143,183
sens. perennial,5,unknown,-0.7360035,5.4117818,-0.6016744,5.4117818,186,160,203
sens. perennial,5,unknown,2.8625259,5.413322,0.168161,5.413322,182,149,197
sens. perennial,5,unknown,-1.3820314,5.4117227,-0.1810559,5.4117227,192,161,207
sens. perennial,5,unknown,0.195304,5.4074025,0.0722731,5.4074025,135,101,148
sens. perennial,5,unknown,-19.7191639,5.4133639,-0.1355557,5.4133639,198,172,212
sens. perennial,5,unknown,-3.0952828,5.4105988,0.7153867,5.4105988,158,130,174
sens. perennial,5,unknown,1.4484879,5.4117332,-0.0424199,5.4117332,180,146,203
sens. perennial,5,unknown,-15.0483007,5.4117947,-0.5319128,5.4117947,199,164,219
sens. perennial,5,unknown,-0.710299,5.4133191,-0.6300989,5.4133191,198,159,216
sens. perennial,5,unknown,-11.936532,5.4121289,-0.7166911,5.4121289,187,159,206
sens. perennial,5,unknown,8.0725708,5.4113131,0.2831524,5.4113131,162,139,177
sens. perennial,5,unknown,-1.176181,5.407948,0.3773748,5.407948,164,136,179
sens. perennial,5,unknown,8.9691057,5.4119864,0.2245633,5.4119864,166,142,186
sens. perennial,5,unknown,-5.5566721,5.4113684,-0.3822539,5.4113684,207,176,222
sens. perennial,5,unknown,0.9143704,5.4084272,-0.6581472,5.4084272,188,157,201
sens. perennial,5,unknown,0.095744,5.4100761,-1.3741573,5.4100761,198,170,210
sens. perennial,5,unknown,-0.7431268,5.4120803,0.3735754,5.4120803,188,162,204
sens. perennial,5,unknown,-1.00781,5.4109454,-0.013439,5.4109454,174,141,191
sens. perennial,5,unknown,-17.7121964,5.4143295,0.6711405,5.4143295,192,154,206
sens. perennial,5,unknown,-15.7335377,5.4129515,-0.3619224,5.4129515,201,168,216
sens. perennial,5,unknown,-19.2531738,5.4138031,-0.3701649,5.4138031,195,162,210
sens. perennial,5,unknown,-1.9906,5.4115539,-0.335546,5.4115539,214,185,229
sens. perennial,5,unknown,-17.6844139,5.4114437,-0.1885584,5.4114437,190,162,201
sens. perennial,5,unknown,2.315872,5.4135199,-0.2619586,5.4135199,197,170,211
sens. perennial,5,unknown,0.133889,5.4095464,-1.3081567,5.4095464,209,174,223
sens. perennial,5,unknown,0.254848,5.4134235,0.3677261,5.4134235,179,146,193
sens. perennial,5,unknown,1.7370915,5.412921,-0.5708919,5.412921,199,168,214
sens. perennial,5,unknown,-1.0513361,5.4123096,-0.0406165,5.4123096,218,193,235
sens. perennial,5,unknown,-3.4564486,5.4108548,0.4671758,5.4108548,182,146,199
sens. perennial,5,unknown,1.1954319,5.4062161,-0.4643606,5.4062161,202,177,212
sens. perennial,5,unknown,1.252032,5.4136276,-0.1009471,5.4136276,186,150,202
sens. perennial,5,unknown,1.2970895,5.4114738,-0.2709822,5.4114738,174,137,194
sens. perennial,5,unknown,-2.3026986,5.4110947,-0.059675,5.4110947,177,144,193
sens. perennial,5,unknown,-6.7707391,5.4113073,0.0032739,5.4113073,191,161,206
sens. perennial,5,unknown,-0.1645388,5.4096451,0.1547946,5.4096451,162,129,177
sens. perennial,5,unknown,-0.8133645,5.4139504,-0.1501977,5.4139504,182,147,198
sens. perennial,5,unknown,-1.869978,5.4135351,0.018454,5.4135351,187,154,204
sens. perennial,5,unknown,-12.9146605,5.4122887,-0.8243335,5.4122887,185,156,194
sens. perennial,5,unknown,1.6311835,5.4074626,-0.3048387,5.4074626,173,144,191
perennial graminoid,4,unknown,-10.0367641,5.4138236,0.376551,5.4138236,163,134,176
perennial graminoid,4,unknown,3.6069949,5.4130039,0.3409959,5.4130039,164,133,179
perennial graminoid,4,unknown,5.8262839,5.4145126,0.1974692,5.4145126,178,146,191
perennial graminoid,4,unknown,-12.2753973,5.4146991,0.2014285,5.4146991,171,141,186
perennial graminoid,4,unknown,-1.2636669,5.4135637,-0.131639,5.4135637,191,163,201
perennial graminoid,4,unknown,-5.7721539,5.4138007,0.2227247,5.4138007,152,124,163
perennial graminoid,4,unknown,-6.1176882,5.4139142,0.2717394,5.4139142,154,126,164
perennial graminoid,4,unknown,-15.9147568,5.4144855,0.114382,5.4144855,179,149,190
perennial graminoid,4,unknown,1.673754,5.4150395,-0.4024931,5.4150395,177,148,187
perennial graminoid,4,unknown,7.7545271,5.4146762,0.645363,5.4146762,168,131,182
perennial graminoid,4,unknown,0.6766465,5.4146357,0.215023,5.4146357,177,146,190
perennial graminoid,4,unknown,-7.498704,5.4148989,0.2836977,5.4148989,172,140,185
perennial graminoid,4,unknown,-13.7270708,5.4151855,-0.3328801,5.4151855,169,140,184
perennial graminoid,4,unknown,-4.6317654,5.414474,-0.0603398,5.414474,168,142,179
perennial graminoid,4,unknown,1.9344881,5.4147978,-0.3247322,5.4147978,175,148,189
perennial graminoid,4,unknown,-5.0599341,5.4149003,-0.2483322,5.4149003,182,155,192
perennial graminoid,4,unknown,2.0158279,5.4141378,-0.432956,5.4141378,184,157,198
perennial graminoid,4,unknown,-6.3302598,5.4140582,-0.0472936,5.4140582,170,141,184
perennial graminoid,4,unknown,2.127176,5.4134831,0.293566,5.4134831,146,118,157
perennial graminoid,4,unknown,-1.3751481,5.4148459,-0.5684594,5.4148459,177,149,184
perennial graminoid,4,unknown,-0.7751095,5.4142594,0.3090772,5.4142594,194,166,205
perennial graminoid,4,unknown,-0.202983,5.4145164,-0.177659,5.4145164,178,149,192
perennial graminoid,4,unknown,-8.9792643,5.41401,0.7032457,5.41401,144,119,156
perennial graminoid,4,unknown,0.5492893,5.4146633,0.5811574,5.4146633,166,137,178
perennial graminoid,4,unknown,3.0735478,5.4143667,0.2761976,5.4143667,163,130,177
perennial graminoid,4,unknown,5.8476801,5.4136415,0.2867405,5.4136415,186,154,200
perennial graminoid,4,unknown,-9.189208,5.4137135,0.4075628,5.4137135,156,128,170
perennial graminoid,4,unknown,-14.7912912,5.4145565,-0.0215279,5.4145565,185,155,200
perennial graminoid,4,unknown,-2.0869768,5.4146967,0.2018044,5.4146967,175,142,187
perennial graminoid,4,unknown,-6.6048903,5.414413,-0.1332563,5.414413,162,134,171
perennial graminoid,4,unknown,2.4369862,5.414825,0.8509045,5.414825,178,147,189
perennial graminoid,4,unknown,-0.581228,5.4144139,0.2767339,5.4144139,167,137,181
perennial graminoid,4,unknown,1.912711,5.4148402,0.8703041,5.4148402,186,159,200
perennial graminoid,4,unknown,5.2351575,5.4135013,0.4299568,5.4135013,177,146,192
perennial graminoid,4,unknown,-7.0646734,5.4146748,0.1148987,5.4146748,171,139,184
perennial graminoid,4,unknown,0.9031135,5.4147696,0.1522393,5.4147696,179,153,191
perennial graminoid,4,unknown,-11.6497707,5.4147744,-0.7208791,5.4147744,174,142,188
perennial graminoid,4,unknown,2.186296,5.4141469,-0.474569,5.4141469,178,152,192
perennial graminoid,4,unknown,-2.1824722,5.413918,-0.0249653,5.413918,171,141,182
perennial graminoid,4,unknown,-0.994688,5.4144244,-0.1943792,5.4144244,176,150,190
perennial graminoid,4,unknown,-0.95585,5.4131875,0.7237355,5.4131875,162,131,177
shrub,1,sagebrush,-53.7564774,5.3970585,0.2698565,5.3970585,72,74,62
shrub,1,sagebrush,-13.0078716,5.354414,0.3832935,5.354414,81,77,80
shrub,1,sagebrush,11.0503197,5.3472691,0.5649356,5.3472691,129,132,127
shrub,1,sagebrush,-0.0922015,5.393064,-0.4225066,5.393064,122,118,120
shrub,1,sagebrush,-34.7262535,5.3775153,0.9620361,5.3775153,122,121,120
shrub,1,sagebrush,-6.1013427,5.3559771,0.0917795,5.3559771,74,72,73
shrub,1,sagebrush,-9.1386156,5.3770008,-0.0901406,5.3770008,87,90,80
shrub,1,sagebrush,-10.9335222,5.3700795,-0.3805162,5.3700795,94,95,90
shrub,1,sagebrush,-7.8612809,5.3767734,0.6805028,5.3767734,75,74,73
shrub,1,sagebrush,-13.6700563,5.3838558,0.6883098,5.3838558,84,83,82
shrub,1,sagebrush,-12.5322809,5.3976359,0.0168785,5.3976359,110,105,109
shrub,1,sagebrush,-22.8765202,5.3815145,0.5428192,5.3815145,129,128,125
shrub,1,sagebrush,-0.302111,5.3933954,0.0058026,5.3933954,123,122,119
shrub,1,sagebrush,-34.8386574,5.3654804,0.4083635,5.3654804,103,102,101
shrub,1,sagebrush,-8.7924986,5.4027114,-0.2687531,5.4027114,121,116,119
shrub,1,sagebrush,-55.9573517,5.4014735,0.0428914,5.4014735,101,109,97
shrub,1,sagebrush,-2.1974571,5.3517218,0.4848971,5.3517218,54,55,50
shrub,1,sagebrush,-14.6138391,5.3793306,0.0190086,5.3793306,147,148,141
shrub,1,sagebrush,1.669824,5.3718314,0.4194599,5.3718314,56,59,51
shrub,1,sagebrush,-38.3584862,5.3803234,0.2488779,5.3803234,113,112,111
shrub,1,sagebrush,-9.4477081,5.3879261,-0.3041812,5.3879261,114,111,113
shrub,1,sagebrush,4.2747006,5.3738823,-0.0706405,5.3738823,151,150,147
shrub,1,sagebrush,-33.5685043,5.3675294,0.2579151,5.3675294,109,114,106
shrub,1,sagebrush,-6.0458293,5.3834372,-0.1720175,5.3834372,138,131,131
shrub,1,sagebrush,-8.8474951,5.3700976,0.5571413,5.3700976,58,60,57
shrub,1,sagebrush,-5.9785519,5.394733,0.1161656,5.394733,131,134,126
shrub,1,sagebrush,-44.0415649,5.3802853,0.2852609,5.3802853,122,127,119
shrub,1,sagebrush,-11.5362558,5.3763962,0.2532378,5.3763962,75,78,71
shrub,1,sagebrush,4.375175,5.3308163,0.5635865,5.3308163,137,136,135
shrub,1,sagebrush,-1.236928,5.3860955,-0.1019506,5.3860955,134,129,133
shrub,1,sagebrush,-55.2379112,5.3908725,0.2766127,5.3908725,153,160,144
shrub,1,sagebrush,-15.3248854,5.3277564,0.264986,5.3277564,71,67,69
shrub,1,sagebrush,-15.8606262,5.3849339,0.1005654,5.3849339,127,132,126
shrub,1,sagebrush,-2.420208,5.3732328,0.3728115,5.3732328,74,75,70
shrub,1,sagebrush,10.5890684,5.3920574,0.0392548,5.3920574,171,170,167
shrub,1,sagebrush,-18.3670959,5.3569026,0.7345986,5.3569026,72,75,67
shrub,1,sagebrush,-7.9838691,5.3768988,-0.2828805,5.3768988,64,60,58
shrub,1,sagebrush,-3.3577259,5.4081593,-0.1664245,5.4081593,148,142,143
shrub,1,sagebrush,-29.1928082,5.3781853,1.058707,5.3781853,66,69,62
shrub,1,sagebrush,-23.2542572,5.3766236,0.3834371,5.3766236,96,100,97
shrub,1,sagebrush,-36.8198738,5.3687005,0.2811629,5.3687005,57,59,53
shrub,1,sagebrush,-44.0877838,5.3571882,0.2537171,5.3571882,90,92,90
shrub,1,sagebrush,-15.7764482,5.1569533,1.4784516,5.1569533,19,21,18
shrub,1,sagebrush,5.7120638,5.3947482,0.2831466,5.3947482,99,99,93
shrub,1,sagebrush,-16.6498108,5.3782392,0.2479545,5.3782392,91,93,90
shrub,1,sagebrush,-36.4708595,5.3746271,-0.0552865,5.3746271,60,62,58
shrub,1,sagebrush,2.524297,5.3514857,0.5206323,5.3514857,73,71,71
shrub,1,sagebrush,-8.9285297,5.3833008,0.1509611,5.3833008,137,142,136
shrub,1,sagebrush,-15.2809324,5.3666687,0.1582941,5.3666687,164,162,162
shrub,1,sagebrush,-3.8543353,5.3836112,0.4026897,5.3836112,93,95,92
shrub,1,sagebrush,-8.1404066,5.3477426,0.2615917,5.3477426,53,51,51
shrub,1,sagebrush,3.3155715,5.3621044,0.158241,5.3621044,119,120,115
shrub,1,sagebrush,-30.3497276,5.3637495,0.0288869,5.3637495,107,106,105
shrub,1,sagebrush,-37.1956253,5.2760816,1.2699163,5.2760816,34,34,28
shrub,1,sagebrush,-55.2852898,5.3907013,-0.1933048,5.3907013,77,80,69
shrub,1,sagebrush,3.6643925,5.3620553,0.1991503,5.3620553,68,71,65
shrub,1,sagebrush,-42.3311882,5.3886433,0.5737889,5.3886433,123,126,118
shrub,1,sagebrush,-0.339024,5.3835588,-0.0790435,5.3835588,153,153,147
shrub,1,sagebrush,-2.3676319,5.369771,0.4828273,5.369771,126,129,121
shrub,1,sagebrush,-14.4748735,5.3613825,0.6937227,5.3613825,65,67,65
shrub,1,sagebrush,-3.4111359,5.3906388,0.346817,5.3906388,122,121,120
shrub,1,sagebrush,-15.4268799,5.3720093,0.0535591,5.3720093,66,66,66
shrub,1,sagebrush,-20.2388229,5.3727827,0.4974482,5.3727827,127,129,126
shrub,1,sagebrush,-26.6341248,5.3803916,0.2840833,5.3803916,163,163,158
shrub,1,sagebrush,-16.1441689,5.3626509,0.1638034,5.3626509,103,98,101
shrub,1,sagebrush,-0.822848,5.3927474,-0.2538975,5.3927474,164,163,163
shrub,1,sagebrush,4.0408869,5.406249,-0.4762161,5.406249,119,111,118
shrub,1,sagebrush,6.6195192,5.3832774,0.4225871,5.3832774,85,88,80
shrub,1,sagebrush,-42.3939857,5.3762774,0.8056315,5.3762774,81,77,79
shrub,1,sagebrush,0.0178645,5.3646035,-0.1430171,5.3646035,130,131,126
shrub,1,sagebrush,1.7731479,5.3719869,0.4702853,5.3719869,97,95,97
shrub,1,sagebrush,-5.1607089,5.3898687,0.252117,5.3898687,140,140,135
shrub,1,sagebrush,-7.1626716,5.3928275,-0.2073421,5.3928275,108,102,107
shrub,1,sagebrush,-18.0132599,5.3784199,-0.2396964,5.3784199,119,123,114
shrub,1,sagebrush,-16.075531,5.2077188,0.7300965,5.2077188,27,27,25
shrub,1,sagebrush,1.131968,5.3748121,0.1756643,5.3748121,80,77,78
shrub,1,sagebrush,-7.979598,5.3836246,0.4086177,5.3836246,97,96,93
shrub,1,sagebrush,-15.7163801,5.372613,0.2723686,5.372613,130,135,127
shrub,1,sagebrush,-6.331347,5.3922653,-0.39799,5.3922653,153,151,152
shrub,1,sagebrush,-38.3704758,5.4017563,0.4303984,5.4017563,76,81,73
shrub,1,sagebrush,-0.321216,5.3992362,0.4586146,5.3992362,127,124,127
shrub,1,sagebrush,3.5768576,5.3838253,-0.1328041,5.3838253,77,73,75
shrub,1,sagebrush,-26.2748871,5.3746409,0.3444906,5.3746409,72,75,67
shrub,1,sagebrush,3.5219793,5.3840561,0.7395113,5.3840561,93,88,92
shrub,1,sagebrush,-13.3072596,5.3747048,0.1746346,5.3747048,93,92,89
shrub,1,sagebrush,-34.8348274,5.3756042,0.704668,5.3756042,111,112,108
shrub,1,sagebrush,-2.7373774,5.3675928,0.170674,5.3675928,120,122,115
shrub,1,sagebrush,-10.6351252,5.4030609,-0.1757707,5.4030609,138,132,137
shrub,1,sagebrush,8.3017998,5.3881583,-0.2882092,5.3881583,76,73,74
shrub,1,sagebrush,-9.0049677,5.397531,0.1177805,5.397531,102,101,100
shrub,1,sagebrush,-11.2088318,5.3662219,-0.2094382,5.3662219,99,92,96
shrub,1,sagebrush,-25.2653198,5.3896384,-0.2924222,5.3896384,93,89,91
shrub,1,sagebrush,-8.6357231,5.3664169,0.315074,5.3664169,83,82,75
shrub,1,sagebrush,-20.2778301,5.3944774,-0.1417165,5.3944774,151,150,147
shrub,1,sagebrush,-51.9858665,5.3867836,0.5131752,5.3867836,123,126,118
shrub,1,sagebrush,-8.2449284,5.3533502,0.3891777,5.3533502,126,129,122
shrub,1,sagebrush,-14.9179955,5.3628607,0.227464,5.3628607,86,88,81
shrub,1,sagebrush,-0.1363822,5.3858337,0.0027091,5.3858337,104,106,103
shrub,1,sagebrush,1.2933123,5.3823347,0.0478466,5.3823347,129,131,125
shrub,1,sagebrush,-27.5958786,5.3705502,0.7313352,5.3705502,61,71,54
shrub,1,sagebrush,-6.5588102,5.3840733,-0.1112763,5.3840733,160,157,158
shrub,1,sagebrush,-23.367588,5.3864479,0.4501147,5.3864479,116,118,115
shrub,1,sagebrush,-46.6708755,5.3838792,0.6346847,5.3838792,137,136,133
shrub,1,sagebrush,-37.870285,5.3823051,-0.1319605,5.3823051,99,99,94
shrub,1,sagebrush,-29.6853237,5.3913016,0.101877,5.3913016,118,116,112
shrub,1,sagebrush,-48.9192543,5.3872533,0.3557408,5.3872533,98,106,89
shrub,1,sagebrush,-16.0706692,5.3976326,0.1172991,5.3976326,105,103,103
shrub,1,sagebrush,-7.6989441,5.3795338,-0.6220551,5.3795338,109,103,104
shrub,1,sagebrush,-4.8133478,5.396935,-0.2656462,5.396935,171,165,169
shrub,1,sagebrush,10.2623434,5.3437805,0.5920014,5.3437805,74,72,71
shrub,1,sagebrush,10.7561789,5.3912778,0.3204997,5.3912778,117,116,110
shrub,1,sagebrush,6.3532801,5.3714437,-0.2282423,5.3714437,92,93,88
shrub,1,sagebrush,-7.7587242,5.3988442,-0.0870493,5.3988442,141,135,140
shrub,1,sagebrush,-9.9224539,5.3665829,-0.2705635,5.3665829,78,75,76
shrub,1,sagebrush,6.6822681,5.4042101,-0.4338079,5.4042101,105,100,104
shrub,1,sagebrush,5.1020856,5.3755746,0.4057475,5.3755746,67,66,61
shrub,1,sagebrush,-9.2535639,5.3976116,-0.5821277,5.3976116,145,141,146
shrub,1,sagebrush,2.2608967,5.3909898,0.525799,5.3909898,148,151,144
shrub,1,sagebrush,-27.4141846,5.3779964,-0.2545245,5.3779964,144,148,141
shrub,1,sagebrush,5.1034079,5.3841276,0.1734743,5.3841276,145,146,139
shrub,1,sagebrush,5.7242146,5.3637652,0.2615751,5.3637652,113,117,112
shrub,1,sagebrush,11.1709967,5.3925776,0.5706443,5.3925776,105,106,101
shrub,1,sagebrush,8.6516657,5.305954,0.5685375,5.305954,90,90,90
shrub,1,sagebrush,-29.8302212,5.3812218,-0.1717163,5.3812218,76,78,68
shrub,1,sagebrush,-46.9343071,5.3825474,0.2422374,5.3825474,128,128,124
shrub,1,sagebrush,-7.9815001,5.3977675,-0.3266396,5.3977675,123,119,118
shrub,1,sagebrush,-35.7197762,5.3839812,0.5420883,5.3839812,127,130,119
shrub,1,sagebrush,-4.2113109,5.3565469,0.5839275,5.3565469,141,145,136
shrub,1,sagebrush,-0.5554471,5.3742027,-0.0810547,5.3742027,100,94,99
shrub,1,sagebrush,-31.0554771,5.3863931,0.2791657,5.3863931,92,91,88
shrub,1,sagebrush,-5.8036432,5.3989167,-0.2671034,5.3989167,162,161,158
shrub,1,sagebrush,6.1663613,5.3551617,0.4425141,5.3551617,125,123,121
shrub,1,sagebrush,-3.009234,5.350482,0.5135776,5.350482,153,156,146
shrub,1,sagebrush,-8.613368,5.3804545,-0.0577922,5.3804545,140,140,134
shrub,1,sagebrush,-11.0129623,5.3633223,0.4541322,5.3633223,77,77,73
shrub,1,sagebrush,-8.8002882,5.3437371,0.3130065,5.3437371,89,90,85
shrub,1,sagebrush,-14.1785126,5.3714314,0.2428872,5.3714314,137,136,133
shrub,1,sagebrush,-3.3761749,5.39574,-0.110055,5.39574,98,96,92
shrub,1,sagebrush,-25.8084488,5.2968946,0.2244106,5.2968946,167,166,165
shrub,1,sagebrush,-41.3644447,5.3963881,-0.1590282,5.3963881,111,116,104
shrub,1,sagebrush,-48.9841919,5.392386,0.1690732,5.392386,79,85,70
shrub,1,sagebrush,-2.9558239,5.3908401,-0.216859,5.3908401,160,157,158
shrub,1,sagebrush,-0.5313774,5.3723278,0.4766634,5.3723278,126,130,125
shrub,1,sagebrush,-26.8227081,5.3610587,0.4985448,5.3610587,178,180,168
shrub,1,sagebrush,-5.8382025,5.344873,0.406076,5.344873,59,62,55
shrub,1,sagebrush,1.4516715,5.3822012,-0.2604651,5.3822012,141,138,135
shrub,1,sagebrush,-2.7620103,5.3636031,-0.2303488,5.3636031,86,85,83
shrub,1,sagebrush,-4.3946013,5.4002213,-0.3333105,5.4002213,94,91,92
shrub,1,sagebrush,-2.4849668,5.3938804,0.1424138,5.3938804,96,97,95
shrub,1,sagebrush,-7.294456,5.3829145,0.6097562,5.3829145,68,63,66
shrub,1,sagebrush,-23.5724163,5.3817205,-0.4784432,5.3817205,129,127,129
shrub,1,sagebrush,-27.2784996,5.3696589,0.0929279,5.3696589,108,111,103
shrub,1,sagebrush,-4.9270716,5.362371,0.2287132,5.362371,46,44,39
shrub,1,sagebrush,1.1137801,5.3839645,0.5081425,5.3839645,84,88,83
shrub,1,sagebrush,-20.9230919,5.3892426,0.3300078,5.3892426,94,98,91
shrub,1,sagebrush,-23.8913326,5.3980365,-0.0053352,5.3980365,119,117,113
shrub,1,sagebrush,-13.687891,5.3868313,0.1038529,5.3868313,83,84,78
shrub,1,sagebrush,-6.7531328,5.3862514,-0.1291552,5.3862514,102,99,97
shrub,1,sagebrush,-10.2465696,5.3848667,-0.1815969,5.3848667,100,96,98
shrub,1,sagebrush,3.6913166,5.4065804,-0.2205144,5.4065804,116,108,115
shrub,1,sagebrush,0.8020942,5.3721209,0.2496745,5.3721209,67,68,66
shrub,1,sagebrush,-63.6041145,5.3906212,0.2522387,5.3906212,137,143,130
shrub,1,sagebrush,-10.1282091,5.3591633,0.4162547,5.3591633,110,112,109
shrub,1,sagebrush,-7.0100055,5.3953948,-0.6192144,5.3953948,153,148,151
shrub,1,sagebrush,-3.0875106,5.3659449,-0.0238128,5.3659449,73,71,68
shrub,1,sagebrush,-17.9497089,5.3755026,0.2516483,5.3755026,84,79,83
shrub,1,sagebrush,-35.2844124,5.3395028,-0.2155824,5.3395028,155,152,150
shrub,1,sagebrush,-11.9358244,5.3860784,0.2541121,5.3860784,68,66,66
shrub,1,sagebrush,-13.7827835,5.3611932,0.3441929,5.3611932,137,134,134
shrub,1,sagebrush,-36.620903,5.3795877,0.5247642,5.3795877,75,75,69
shrub,1,sagebrush,-24.6791172,5.3713965,0.4007971,5.3713965,124,128,121
shrub,1,sagebrush,-47.6174965,5.3102942,0.9266391,5.3102942,55,56,55
shrub,1,sagebrush,-2.2475245,5.3871231,-0.282948,5.3871231,103,104,101
shrub,1,sagebrush,-9.5968361,5.3784347,0.0641293,5.3784347,126,122,121
shrub,1,sagebrush,-2.5370874,5.3732367,0.2593959,5.3732367,159,162,155
shrub,1,sagebrush,3.1236761,5.3795748,0.193516,5.3795748,123,122,119
shrub,1,sagebrush,-53.3772163,5.3501968,-0.5208881,5.3501968,134,133,129
shrub,1,sagebrush,-14.042141,5.378582,0.6180166,5.378582,93,90,84
shrub,1,sagebrush,-5.5226078,5.3766236,-0.0376661,5.3766236,146,144,146
shrub,1,sagebrush,-0.8009277,5.3866529,0.1681471,5.3866529,100,104,96
shrub,1,sagebrush,2.2259297,5.3814268,0.2804694,5.3814268,112,113,108
shrub,1,sagebrush,-4.5446401,5.3819389,0.0865523,5.3819389,98,96,98
shrub,1,sagebrush,-17.7251415,5.3847651,-0.299315,5.3847651,133,128,131
shrub,1,sagebrush,-3.4975331,5.396575,-0.1263188,5.396575,102,101,100
shrub,1,sagebrush,-21.7701988,5.3627849,0.769521,5.3627849,64,63,62
shrub,1,sagebrush,-5.1390533,5.3801398,0.0547764,5.3801398,111,108,109
shrub,1,sagebrush,-4.719624,5.3811817,0.2730336,5.3811817,101,103,100
shrub,1,sagebrush,-28.5846825,5.349484,0.4782197,5.349484,64,68,59
shrub,1,sagebrush,5.3691268,5.3809152,-0.0291824,5.3809152,100,100,99
shrub,1,sagebrush,-29.4854145,5.3722816,0.5143473,5.3722816,55,61,50
shrub,1,sagebrush,-34.9007988,5.378026,0.2533009,5.378026,111,113,111
shrub,1,sagebrush,0.8239667,5.3777328,-0.4568832,5.3777328,105,103,105
shrub,1,sagebrush,-9.6025524,5.3596816,0.8694782,5.3596816,130,133,126
shrub,1,sagebrush,-24.7926178,5.2789469,0.2094297,5.2789469,63,63,61
shrub,1,sagebrush,-13.3859196,5.3793979,0.0266709,5.3793979,90,94,85
shrub,1,sagebrush,-33.2788544,5.3914347,0.5627496,5.3914347,109,113,104
shrub,1,sagebrush,-0.416744,5.3614192,0.4421397,5.3614192,73,77,72
shrub,1,sagebrush,-4.4820485,5.3699679,-0.3135949,5.3699679,131,129,132
shrub,1,sagebrush,-23.1903667,5.3743558,-0.5138246,5.3743558,131,130,125
shrub,1,sagebrush,-11.2021437,5.3883753,-0.0708946,5.3883753,155,153,149
